entry_time,exit_time,side,entry_price,exit_price,exit_reason,pnl_pct
2025-10-27 10:00:00,2025-10-27 22:00:00,SHORT,115254.01,114112.51,TL,0.009304210708156705
2025-10-28 11:00:00,2025-10-28 23:00:00,LONG,114595.7,112898.45,TL,-0.015410765150873898
2025-10-29 08:00:00,2025-10-29 20:00:00,LONG,113577.9,111433.46,TL,-0.01948078578667142
2025-10-30 08:00:00,2025-10-30 17:00:00,LONG,111366.72,106912.0512,SL,-0.0406
2025-10-30 23:00:00,2025-10-31 11:00:00,LONG,107912.81,110415.61,TL,0.022592797963467016
2025-10-31 19:00:00,2025-11-01 07:00:00,SHORT,109452.2,110071.4,TL,-0.0062572640842303495
2025-11-01 14:00:00,2025-11-02 02:00:00,SHORT,109946.26,110015.77,TL,-0.0012322179581188966
2025-11-02 05:00:00,2025-11-02 17:00:00,LONG,110670.27,110190.4,TL,-0.004936033516499145
2025-11-03 15:00:00,2025-11-04 03:00:00,LONG,108060.0,107158.79,TL,-0.008939903757172001
2025-11-04 06:00:00,2025-11-04 18:00:00,SHORT,104215.76,100047.12959999999,TP,0.03940000000000009
2025-11-05 03:00:00,2025-11-05 15:00:00,LONG,101677.94,103728.3,TL,0.0195652393823085
2025-11-06 06:00:00,2025-11-06 18:00:00,SHORT,103143.57,101722.13,TL,0.013181178991574581
2025-11-07 03:00:00,2025-11-07 15:00:00,LONG,101905.12,100797.95,TL,-0.011464714157639952
2025-11-07 17:00:00,2025-11-08 05:00:00,LONG,101169.19,102304.0,TL,0.010616952512914234
2025-11-08 23:00:00,2025-11-09 11:00:00,LONG,102377.46,102239.41,TL,-0.0019484413463666992
2025-11-10 11:00:00,2025-11-10 23:00:00,SHORT,105995.26,106011.13,TL,-0.000749723676322978
2025-11-12 04:00:00,2025-11-12 16:00:00,LONG,103310.0,101442.61,TL,-0.018675597715613196
2025-11-13 04:00:00,2025-11-13 16:00:00,LONG,102130.21,100633.13,TL,-0.015258542266778866
2025-11-14 17:00:00,2025-11-15 05:00:00,LONG,97011.22,96342.18,TL,-0.007496521866233701
2025-11-16 01:00:00,2025-11-16 13:00:00,SHORT,95362.01,95420.44,TL,-0.0012127177898201553
2025-11-16 15:00:00,2025-11-17 03:00:00,SHORT,95531.13,95496.77,TL,-0.00024032666629191359
2025-11-17 14:00:00,2025-11-18 02:00:00,SHORT,93959.78,90866.01,TL,0.03232653516217262
2025-11-18 10:00:00,2025-11-18 22:00:00,LONG,91400.01,93160.0,TL,0.018655905989507063
2025-11-19 05:00:00,2025-11-19 17:00:00,SHORT,91163.2,89500.01,TL,0.01764409410814893
